id ,date,t1_name,t2_name,t1_batAvg,t2_batAvg,t1_OBP,t2_OBP,t1_OPS,t2_OPS,t1_slug,t2_slug,t1_ERA,t2_ERA,t1_winner?
1416,"Thursday, July 20, 2017",TOR,BOS,0.243,0.265,0.364,0.375,0.85,0.787,0.486,0.412,5.0,4.0,1
1417,"Thursday, July 20, 2017",ARI,CIN,0.257,0.242,0.325,0.265,1.068,0.719,0.743,0.455,2.0,12.0,1
1418,"Thursday, July 20, 2017",DET,KCR,0.297,0.442,0.333,0.479,0.712,1.13,0.378,0.651,14.62,4.0,0
1419,"Thursday, July 20, 2017",ATL,LAD,0.314,0.206,0.351,0.27,0.837,0.682,0.486,0.412,3.0,6.0,1
1420,"Thursday, July 20, 2017",STL,NYM,0.188,0.188,0.235,0.235,0.579,0.642,0.344,0.406,3.12,2.0,0
1421,"Thursday, July 20, 2017",MIL,PIT,0.265,0.267,0.342,0.29,0.695,0.657,0.353,0.367,4.5,2.0,0
1422,"Thursday, July 20, 2017",NYY,SEA,0.206,0.27,0.27,0.325,0.594,0.676,0.324,0.351,1.0,1.0,1
1423,"Thursday, July 20, 2017",SDP,SFG,0.265,0.235,0.306,0.278,0.806,0.572,0.5,0.294,2.0,5.0,1
1424,"Friday, July 21, 2017",BOS,LAA,0.257,0.212,0.278,0.297,0.592,0.631,0.314,0.333,2.0,6.0,1
1425,"Friday, July 21, 2017",WSN,ARI,0.235,0.324,0.316,0.405,0.698,1.134,0.382,0.73,6.48,5.0,0
1426,"Friday, July 21, 2017",HOU,BAL,0.39,0.308,0.405,0.341,1.112,0.777,0.707,0.436,7.0,8.0,1
1427,"Friday, July 21, 2017",STL,CHC,0.297,0.316,0.422,0.325,0.936,0.746,0.514,0.421,2.0,11.0,1
1428,"Friday, July 21, 2017",MIA,CIN,0.294,0.143,0.333,0.265,0.745,0.443,0.412,0.179,1.0,2.0,1
1429,"Friday, July 21, 2017",TOR,CLE,0.273,0.395,0.359,0.477,0.783,1.214,0.424,0.737,14.62,3.0,0
1430,"Friday, July 21, 2017",PIT,COL,0.429,0.273,0.538,0.314,1.205,0.769,0.667,0.455,5.0,13.0,1
1431,"Friday, July 21, 2017",CHW,KCR,0.263,0.35,0.317,0.413,0.685,0.938,0.368,0.525,6.75,4.5,0
1432,"Friday, July 21, 2017",ATL,LAD,0.317,0.212,0.391,0.257,0.952,0.59,0.561,0.333,3.0,10.0,1
1433,"Friday, July 21, 2017",DET,MIN,0.314,0.212,0.375,0.297,0.975,0.54,0.6,0.242,3.0,6.0,1
1434,"Friday, July 21, 2017",OAK,NYM,0.359,0.312,0.395,0.353,0.78,0.853,0.385,0.5,6.75,5.0,0
1435,"Friday, July 21, 2017",MIL,PHI,0.194,0.267,0.242,0.378,0.565,0.812,0.323,0.433,6.75,1.0,0
1436,"Friday, July 21, 2017",NYY,SEA,0.314,0.212,0.342,0.297,0.799,0.57,0.457,0.273,1.0,5.0,1
1437,"Friday, July 21, 2017",SDP,SFG,0.4,0.256,0.464,0.333,1.164,0.705,0.7,0.372,6.55,9.82,1
1438,"Friday, July 21, 2017",TEX,TBR,0.2,0.167,0.263,0.189,0.663,0.634,0.4,0.444,2.7,3.6,1
1439,"Saturday, July 22, 2017",BOS,LAA,0.188,0.294,0.257,0.368,0.507,0.81,0.25,0.441,6.75,1.0,0
1440,"Saturday, July 22, 2017",WSN,ARI,0.316,0.129,0.333,0.176,0.886,0.435,0.553,0.258,2.0,4.0,1
1441,"Saturday, July 22, 2017",HOU,BAL,0.366,0.129,0.372,0.229,1.006,0.551,0.634,0.323,4.0,7.0,1
1442,"Saturday, July 22, 2017",STL,CHC,0.103,0.2,0.188,0.226,0.498,0.559,0.31,0.333,3.38,2.0,0
1443,"Saturday, July 22, 2017",MIA,CIN,0.278,0.267,0.316,0.436,0.788,0.869,0.472,0.433,4.0,5.0,1
1444,"Saturday, July 22, 2017",TOR,CLE,0.094,0.188,0.147,0.316,0.335,0.628,0.188,0.313,2.0,0.9,0
1445,"Saturday, July 22, 2017",PIT,COL,0.194,0.382,0.342,0.421,0.665,1.009,0.323,0.588,7.88,3.0,0
1446,"Saturday, July 22, 2017",CHW,KCR,0.235,0.3,0.297,0.417,0.65,1.217,0.353,0.8,7.88,2.0,0
1447,"Saturday, July 22, 2017",ATL,LAD,0.182,0.333,0.25,0.351,0.492,0.99,0.242,0.639,5.62,2.0,0
1448,"Saturday, July 22, 2017",DET,MIN,0.235,0.4,0.316,0.439,0.698,0.896,0.382,0.457,6.75,4.0,0
1449,"Saturday, July 22, 2017",OAK,NYM,0.303,0.359,0.4,0.375,0.915,1.093,0.515,0.718,6.23,5.0,0
1450,"Saturday, July 22, 2017",MIL,PHI,0.342,0.325,0.419,0.341,0.998,0.966,0.579,0.625,8.0,9.0,1
1451,"Saturday, July 22, 2017",NYY,SEA,0.257,0.27,0.3,0.325,0.786,0.866,0.486,0.541,6.0,4.5,0
1452,"Saturday, July 22, 2017",SDP,SFG,0.186,0.255,0.239,0.314,0.565,0.612,0.326,0.298,1.54,3.0,0
1453,"Saturday, July 22, 2017",TEX,TBR,0.152,0.212,0.176,0.297,0.449,0.54,0.273,0.242,3.0,1.0,1
1454,"Sunday, July 23, 2017",BOS,LAA,0.188,0.172,0.212,0.226,0.493,0.709,0.281,0.483,3.38,2.0,0
1455,"Sunday, July 23, 2017",WSN,ARI,0.257,0.182,0.308,0.325,0.736,0.507,0.429,0.182,2.0,5.0,1
1456,"Sunday, July 23, 2017",HOU,BAL,0.278,0.438,0.357,0.5,0.857,1.125,0.5,0.625,10.12,7.0,0
1457,"Sunday, July 23, 2017",STL,CHC,0.219,0.2,0.306,0.226,0.743,0.726,0.438,0.5,5.62,3.0,0
1458,"Sunday, July 23, 2017",MIA,CIN,0.206,0.3,0.229,0.4,0.552,1.0,0.324,0.6,5.62,2.0,0
1459,"Sunday, July 23, 2017",TOR,CLE,0.194,0.324,0.242,0.39,0.533,0.877,0.29,0.486,9.0,1.0,0
1460,"Sunday, July 23, 2017",PIT,COL,0.297,0.395,0.366,0.452,0.798,1.268,0.432,0.816,14.62,3.0,0
1461,"Sunday, July 23, 2017",CHW,KCR,0.286,0.267,0.306,0.353,0.706,1.086,0.4,0.733,5.62,4.0,0
1462,"Sunday, July 23, 2017",ATL,LAD,0.143,0.229,0.211,0.341,0.468,0.77,0.257,0.429,4.82,3.6,0
1463,"Sunday, July 23, 2017",DET,MIN,0.381,0.257,0.447,0.35,1.018,0.836,0.571,0.486,6.0,8.0,1
1464,"Sunday, July 23, 2017",OAK,NYM,0.3,0.176,0.344,0.222,0.977,0.516,0.633,0.294,2.0,3.0,1
1465,"Sunday, July 23, 2017",MIL,PHI,0.167,0.267,0.242,0.389,0.442,0.756,0.2,0.367,5.62,3.0,0
1466,"Sunday, July 23, 2017",NYY,SEA,0.278,0.212,0.395,0.235,1.034,0.538,0.639,0.303,4.0,6.0,1
1467,"Sunday, July 23, 2017",SDP,SFG,0.25,0.229,0.325,0.25,0.742,0.536,0.417,0.286,2.0,5.0,1
1468,"Sunday, July 23, 2017",TEX,TBR,0.235,0.188,0.341,0.35,1.018,0.569,0.676,0.219,4.0,6.0,1
1469,"Monday, July 24, 2017",ATL,ARI,0.161,0.371,0.161,0.488,0.516,1.146,0.355,0.657,11.25,2.0,0
1470,"Monday, July 24, 2017",CHW,CHC,0.27,0.257,0.289,0.35,0.749,0.664,0.459,0.314,1.0,3.0,1
1471,"Monday, July 24, 2017",CIN,CLE,0.167,0.31,0.219,0.371,0.585,0.992,0.367,0.621,6.75,2.0,0
1472,"Monday, July 24, 2017",KCR,DET,0.19,0.167,0.222,0.255,0.627,0.422,0.405,0.167,2.25,3.75,1
1473,"Monday, July 24, 2017",MIN,LAD,0.273,0.344,0.385,0.344,0.869,1.031,0.485,0.688,6.75,4.0,0
1474,"Monday, July 24, 2017",HOU,PHI,0.439,0.278,0.51,0.35,1.266,0.767,0.756,0.417,4.0,12.0,1
1475,"Monday, July 24, 2017",NYM,SDP,0.324,0.235,0.375,0.278,0.916,0.748,0.541,0.471,3.0,5.0,1
1476,"Monday, July 24, 2017",BOS,SEA,0.129,0.2,0.129,0.273,0.258,0.706,0.129,0.433,4.5,0.0,0
1477,"Monday, July 24, 2017",PIT,SFG,0.359,0.265,0.405,0.375,0.995,0.669,0.59,0.294,3.0,6.0,1
1478,"Monday, July 24, 2017",COL,STL,0.206,0.364,0.229,0.462,0.523,1.159,0.294,0.697,9.0,2.0,0
1479,"Monday, July 24, 2017",BAL,TBR,0.257,0.2,0.27,0.314,0.642,0.614,0.371,0.3,0.0,4.0,1
1480,"Monday, July 24, 2017",MIA,TEX,0.242,0.242,0.324,0.286,0.809,0.589,0.485,0.303,0.0,4.0,1
1481,"Monday, July 24, 2017",OAK,TOR,0.074,0.258,0.167,0.378,0.352,0.83,0.185,0.452,4.5,2.0,0
1482,"Tuesday, July 25, 2017",ATL,ARI,0.25,0.229,0.341,0.341,0.98,0.684,0.639,0.343,3.0,6.0,1
1483,"Tuesday, July 25, 2017",CHW,CHC,0.219,0.303,0.359,0.455,0.703,0.97,0.344,0.515,7.88,2.0,0
1484,"Tuesday, July 25, 2017",LAA,CLE,0.302,0.333,0.362,0.469,0.897,1.085,0.535,0.615,9.9,4.91,0
1485,"Tuesday, July 25, 2017",KCR,DET,0.242,0.235,0.235,0.278,0.569,0.601,0.333,0.324,1.0,3.0,1
1486,"Tuesday, July 25, 2017",MIN,LAD,0.152,0.355,0.222,0.394,0.374,0.846,0.152,0.452,6.75,1.0,0
1487,"Tuesday, July 25, 2017",CIN,NYY,0.103,0.276,0.188,0.333,0.36,0.747,0.172,0.414,4.5,2.0,0
1488,"Tuesday, July 25, 2017",HOU,PHI,0.219,0.121,0.257,0.194,0.57,0.437,0.313,0.242,0.0,5.0,1
1489,"Tuesday, July 25, 2017",NYM,SDP,0.257,0.278,0.297,0.27,0.783,0.742,0.486,0.472,4.0,5.0,1
1490,"Tuesday, July 25, 2017",BOS,SEA,0.188,0.213,0.278,0.327,0.549,0.689,0.271,0.362,4.26,3.46,0
1491,"Tuesday, July 25, 2017",PIT,SFG,0.316,0.359,0.341,0.419,0.736,0.983,0.395,0.564,11.25,3.0,0
1492,"Tuesday, July 25, 2017",COL,STL,0.214,0.364,0.303,0.353,0.696,0.838,0.393,0.485,3.12,2.0,0
1493,"Tuesday, July 25, 2017",BAL,TBR,0.286,0.222,0.35,0.333,0.75,0.704,0.4,0.37,5.62,4.0,0
1494,"Tuesday, July 25, 2017",MIA,TEX,0.235,0.417,0.316,0.476,0.728,1.337,0.412,0.861,11.25,4.0,0
1495,"Tuesday, July 25, 2017",OAK,TOR,0.194,0.2,0.242,0.314,0.533,0.581,0.29,0.267,0.0,1.0,0
1496,"Tuesday, July 25, 2017",MIL,WSN,0.289,0.156,0.386,0.229,0.913,0.479,0.526,0.25,0.0,4.0,1
1497,"Wednesday, July 26, 2017",ATL,ARI,0.306,0.353,0.381,0.477,0.77,1.271,0.389,0.794,11.25,3.0,0
1498,"Wednesday, July 26, 2017",CHC,CHW,0.27,0.167,0.391,0.212,0.797,0.612,0.405,0.4,3.0,5.0,1
1499,"Wednesday, July 26, 2017",LAA,CLE,0.333,0.459,0.368,0.512,0.868,1.107,0.5,0.595,11.25,4.0,0
1500,"Wednesday, July 26, 2017",KCR,DET,0.468,0.226,0.527,0.294,1.102,0.552,0.574,0.258,1.0,16.0,1
1501,"Wednesday, July 26, 2017",MIN,LAD,0.2,0.306,0.222,0.333,0.508,0.833,0.286,0.5,6.23,0.0,0
1502,"Wednesday, July 26, 2017",CIN,NYY,0.121,0.324,0.194,0.375,0.437,0.889,0.242,0.514,7.88,3.0,0
1503,"Wednesday, July 26, 2017",HOU,PHI,0.257,0.368,0.278,0.442,0.592,1.231,0.314,0.789,10.12,0.0,0
1504,"Wednesday, July 26, 2017",NYM,SDP,0.156,0.303,0.25,0.343,0.5,0.919,0.25,0.576,6.75,3.0,0
1505,"Wednesday, July 26, 2017",BOS,SEA,0.265,0.156,0.297,0.229,0.797,0.447,0.5,0.219,0.0,4.0,1
1506,"Wednesday, July 26, 2017",PIT,SFG,0.161,0.233,0.212,0.324,0.406,0.69,0.194,0.367,2.25,1.0,0
1507,"Wednesday, July 26, 2017",COL,STL,0.265,0.405,0.306,0.5,0.717,1.068,0.412,0.568,10.12,5.0,0
1508,"Wednesday, July 26, 2017",BAL,TBR,0.194,0.267,0.219,0.333,0.574,0.833,0.355,0.5,5.62,1.0,0
1509,"Wednesday, July 26, 2017",MIA,TEX,0.468,0.286,0.519,0.426,1.497,0.94,0.979,0.514,10.0,22.0,1
1510,"Wednesday, July 26, 2017",OAK,TOR,0.1,0.185,0.229,0.29,0.462,0.772,0.233,0.481,3.38,2.0,0
1511,"Wednesday, July 26, 2017",MIL,WSN,0.25,0.294,0.289,0.333,0.789,0.833,0.5,0.5,9.0,5.0,0
1512,"Thursday, July 27, 2017",CHC,CHW,0.273,0.156,0.324,0.182,0.961,0.619,0.636,0.438,3.0,6.0,1
1513,"Thursday, July 27, 2017",LAA,CLE,0.219,0.192,0.242,0.344,0.524,0.69,0.281,0.346,2.25,1.0,0
1514,"Thursday, July 27, 2017",CIN,MIA,0.278,0.259,0.35,0.432,0.656,0.803,0.306,0.37,4.5,1.0,0
1515,"Thursday, July 27, 2017",TBR,NYY,0.25,0.333,0.267,0.378,0.721,0.925,0.455,0.548,5.4,4.09,0
1516,"Thursday, July 27, 2017",NYM,SDP,0.278,0.25,0.316,0.4,0.788,0.9,0.472,0.5,6.75,5.0,0
1517,"Thursday, July 27, 2017",ARI,STL,0.25,0.161,0.294,0.212,0.669,0.373,0.375,0.161,0.0,4.0,1
1518,"Thursday, July 27, 2017",OAK,TOR,0.243,0.263,0.378,0.333,0.621,0.991,0.243,0.658,7.45,3.6,0
1519,"Thursday, July 27, 2017",MIL,WSN,0.133,0.452,0.212,0.511,0.545,1.653,0.333,1.143,16.88,2.0,0
1520,"Friday, July 28, 2017",KCR,BOS,0.25,0.212,0.273,0.257,0.741,0.56,0.469,0.303,2.0,4.0,1
1521,"Friday, July 28, 2017",CLE,CHW,0.4,0.182,0.478,0.308,1.128,0.611,0.65,0.303,2.0,9.0,1
1522,"Friday, July 28, 2017",HOU,DET,0.265,0.257,0.25,0.35,0.809,0.836,0.559,0.486,5.0,6.0,1
1523,"Friday, July 28, 2017",SFG,LAD,0.235,0.207,0.235,0.324,0.618,0.806,0.382,0.483,5.62,4.0,0
1524,"Friday, July 28, 2017",CIN,MIA,0.219,0.303,0.306,0.429,0.712,1.065,0.406,0.636,5.62,4.0,0
1525,"Friday, July 28, 2017",CHC,MIL,0.167,0.138,0.242,0.219,0.509,0.391,0.267,0.172,2.25,1.0,0
1526,"Friday, July 28, 2017",TBR,NYY,0.069,0.179,0.069,0.281,0.241,0.781,0.172,0.5,6.75,1.0,0
1527,"Friday, July 28, 2017",MIN,OAK,0.306,0.242,0.419,0.324,0.807,0.688,0.389,0.364,3.0,5.0,1
1528,"Friday, July 28, 2017",ATL,PHI,0.306,0.343,0.375,0.41,0.875,1.153,0.5,0.743,11.25,3.0,0
1529,"Friday, July 28, 2017",PIT,SDP,0.103,0.214,0.188,0.371,0.394,0.657,0.207,0.286,2.25,2.0,0
1530,"Friday, July 28, 2017",NYM,SEA,0.278,0.25,0.289,0.359,0.845,0.734,0.556,0.375,5.0,6.0,1
1531,"Friday, July 28, 2017",ARI,STL,0.212,0.258,0.235,0.303,0.538,0.593,0.303,0.29,0.0,0.0,0
1532,"Friday, July 28, 2017",BAL,TEX,0.188,0.294,0.257,0.333,0.538,0.833,0.281,0.5,9.0,1.0,0
1533,"Friday, July 28, 2017",LAA,TOR,0.289,0.182,0.357,0.206,0.883,0.539,0.526,0.333,2.0,7.0,1
1534,"Saturday, July 29, 2017",KCR,BOS,0.341,0.333,0.404,0.404,0.819,0.994,0.415,0.59,6.52,5.4,0
1535,"Saturday, July 29, 2017",CLE,CHW,0.235,0.286,0.378,0.359,0.672,0.816,0.294,0.457,4.0,4.0,1
1536,"Saturday, July 29, 2017",HOU,DET,0.273,0.258,0.273,0.324,0.727,0.678,0.455,0.355,5.62,3.0,0
1537,"Saturday, July 29, 2017",SFG,LAD,0.138,0.276,0.242,0.344,0.518,0.723,0.276,0.379,2.25,1.0,0
1538,"Saturday, July 29, 2017",CIN,MIA,0.194,0.29,0.286,0.389,0.705,0.873,0.419,0.484,7.88,3.0,0
1539,"Saturday, July 29, 2017",CHC,MIL,0.162,0.175,0.326,0.267,0.569,0.492,0.243,0.225,0.82,1.64,1
1540,"Saturday, July 29, 2017",TBR,NYY,0.242,0.281,0.316,0.351,0.831,0.883,0.515,0.531,5.62,4.0,0
1541,"Saturday, July 29, 2017",MIN,OAK,0.278,0.333,0.366,0.405,0.783,1.011,0.417,0.606,5.62,4.0,0
1542,"Saturday, July 29, 2017",ATL,PHI,0.25,0.205,0.304,0.311,0.679,0.644,0.375,0.333,3.38,0.82,0
1543,"Saturday, July 29, 2017",PIT,SDP,0.167,0.267,0.265,0.29,0.431,0.857,0.167,0.567,4.5,2.0,0
1544,"Saturday, July 29, 2017",NYM,SEA,0.242,0.3,0.342,0.333,0.615,0.7,0.273,0.367,2.25,2.0,0
1545,"Saturday, July 29, 2017",ARI,STL,0.242,0.156,0.409,0.182,0.985,0.432,0.576,0.25,1.0,7.0,1
1546,"Saturday, July 29, 2017",BAL,TEX,0.176,0.226,0.317,0.294,0.729,0.52,0.412,0.226,0.0,4.0,1
1547,"Saturday, July 29, 2017",LAA,TOR,0.212,0.235,0.289,0.297,0.532,0.68,0.242,0.382,4.0,6.0,1
1548,"Saturday, July 29, 2017",COL,WSN,0.188,0.1,0.278,0.1,0.622,0.233,0.344,0.133,2.0,4.0,1
1549,"Sunday, July 30, 2017",KCR,BOS,0.324,0.265,0.359,0.324,0.845,0.707,0.486,0.382,3.0,4.0,1
1550,"Sunday, July 30, 2017",CLE,CHW,0.235,0.138,0.278,0.194,0.66,0.573,0.382,0.379,3.24,1.0,0
1551,"Sunday, July 30, 2017",HOU,DET,0.212,0.405,0.297,0.5,0.6,1.149,0.303,0.649,14.62,1.0,0
1552,"Sunday, July 30, 2017",SFG,LAD,0.27,0.262,0.325,0.367,0.676,0.677,0.351,0.31,2.61,1.64,0
1553,"Sunday, July 30, 2017",CIN,MIA,0.235,0.167,0.395,0.219,0.631,0.519,0.235,0.3,4.0,6.0,1
1554,"Sunday, July 30, 2017",CHC,MIL,0.257,0.188,0.278,0.257,0.735,0.538,0.457,0.281,2.0,4.0,1
1555,"Sunday, July 30, 2017",TBR,NYY,0.257,0.125,0.395,0.3,0.71,0.55,0.314,0.25,3.0,5.0,1
1556,"Sunday, July 30, 2017",MIN,OAK,0.19,0.298,0.314,0.32,0.695,0.852,0.381,0.532,4.76,3.75,0
1557,"Sunday, July 30, 2017",ATL,PHI,0.258,0.273,0.343,0.368,0.601,0.671,0.258,0.303,1.12,1.0,0
1558,"Sunday, July 30, 2017",PIT,SDP,0.297,0.188,0.35,0.257,1.053,0.601,0.703,0.344,1.0,7.0,1
1559,"Sunday, July 30, 2017",NYM,SEA,0.257,0.333,0.297,0.375,0.554,0.986,0.257,0.611,9.0,1.0,0
1560,"Sunday, July 30, 2017",ARI,STL,0.167,0.207,0.278,0.294,0.511,0.639,0.233,0.345,3.38,2.0,0
1561,"Sunday, July 30, 2017",BAL,TEX,0.351,0.2,0.4,0.3,0.968,0.786,0.568,0.486,6.0,10.0,1
1562,"Sunday, July 30, 2017",LAA,TOR,0.378,0.353,0.419,0.439,1.067,1.115,0.649,0.676,11.88,7.0,0
1563,"Sunday, July 30, 2017",COL,WSN,0.39,0.325,0.432,0.357,0.993,0.957,0.561,0.6,5.0,10.0,1
1564,"Sunday, July 30, 2017",COL,WSN,0.133,0.143,0.188,0.172,0.354,0.601,0.167,0.429,3.38,1.0,0
1565,"Monday, July 31, 2017",KCR,BAL,0.167,0.286,0.219,0.306,0.485,0.648,0.267,0.343,2.08,1.0,0
1566,"Monday, July 31, 2017",CLE,BOS,0.219,0.371,0.265,0.45,0.577,0.936,0.313,0.486,6.75,2.0,0
1567,"Monday, July 31, 2017",TOR,CHW,0.265,0.278,0.324,0.325,0.883,0.797,0.559,0.472,7.27,6.0,0
1568,"Monday, July 31, 2017",TBR,HOU,0.206,0.425,0.341,0.468,0.812,1.268,0.471,0.8,15.75,7.0,0
1569,"Monday, July 31, 2017",WSN,MIA,0.103,0.074,0.133,0.194,0.271,0.268,0.138,0.074,0.0,1.0,1
1570,"Monday, July 31, 2017",DET,NYY,0.243,0.226,0.364,0.306,0.634,0.725,0.27,0.419,6.75,3.0,0
1571,"Monday, July 31, 2017",SFG,OAK,0.297,0.364,0.316,0.488,0.667,1.034,0.351,0.545,9.0,5.0,0
1572,"Monday, July 31, 2017",ATL,PHI,0.27,0.273,0.357,0.368,0.898,0.884,0.541,0.515,6.75,6.0,0
1573,"Monday, July 31, 2017",SEA,TEX,0.229,0.188,0.341,0.316,0.713,0.722,0.371,0.406,4.0,5.0,1
1574,"Tuesday, August 1, 2017",PHI,LAA,0.235,0.371,0.297,0.395,0.621,0.88,0.324,0.486,6.75,1.0,0
1575,"Tuesday, August 1, 2017",LAD,ATL,0.25,0.133,0.294,0.188,0.7,0.421,0.406,0.233,2.0,3.0,1
1576,"Tuesday, August 1, 2017",KCR,BAL,0.156,0.405,0.182,0.45,0.401,0.991,0.219,0.541,7.88,1.0,0
1577,"Tuesday, August 1, 2017",CLE,BOS,0.333,0.375,0.381,0.444,1.099,1.119,0.718,0.675,12.46,10.0,0
1578,"Tuesday, August 1, 2017",TOR,CHW,0.351,0.306,0.468,0.342,1.063,0.87,0.595,0.528,4.0,8.0,1
1579,"Tuesday, August 1, 2017",ARI,CHC,0.222,0.425,0.317,0.467,0.595,1.317,0.278,0.85,15.75,3.0,0
1580,"Tuesday, August 1, 2017",NYM,COL,0.235,0.353,0.289,0.421,0.701,0.921,0.412,0.5,5.62,3.0,0
1581,"Tuesday, August 1, 2017",TBR,HOU,0.343,0.206,0.41,0.229,1.039,0.67,0.629,0.441,4.0,6.0,1
1582,"Tuesday, August 1, 2017",WSN,MIA,0.297,0.29,0.35,0.361,0.864,0.877,0.514,0.516,7.88,6.0,0
1583,"Tuesday, August 1, 2017",STL,MIL,0.212,0.179,0.257,0.343,0.5,0.593,0.242,0.25,3.38,2.0,0
1584,"Tuesday, August 1, 2017",DET,NYY,0.265,0.235,0.306,0.316,0.776,0.728,0.471,0.412,2.0,4.0,1
1585,"Tuesday, August 1, 2017",SFG,OAK,0.341,0.219,0.4,0.278,1.107,0.622,0.707,0.344,3.0,6.0,1
1586,"Tuesday, August 1, 2017",CIN,PIT,0.359,0.219,0.409,0.286,1.127,0.567,0.718,0.281,1.0,9.0,1
1587,"Tuesday, August 1, 2017",MIN,SDP,0.1,0.16,0.156,0.214,0.256,0.534,0.1,0.32,3.38,0.0,0
1588,"Tuesday, August 1, 2017",SEA,TEX,0.308,0.308,0.372,0.357,0.859,0.921,0.487,0.564,6.0,8.0,1
1589,"Wednesday, August 2, 2017",PHI,LAA,0.194,0.303,0.242,0.343,0.436,0.979,0.194,0.636,2.25,0.0,0
1590,"Wednesday, August 2, 2017",LAD,ATL,0.194,0.29,0.242,0.405,0.565,0.889,0.323,0.484,5.62,3.0,0
1591,"Wednesday, August 2, 2017",KCR,BAL,0.161,0.226,0.235,0.314,0.429,0.798,0.194,0.484,6.75,0.0,0
1592,"Wednesday, August 2, 2017",TOR,CHW,0.206,0.229,0.341,0.289,0.753,0.575,0.412,0.286,1.0,5.0,1
1593,"Wednesday, August 2, 2017",ARI,CHC,0.129,0.103,0.25,0.161,0.444,0.265,0.194,0.103,0.0,2.0,1
1594,"Wednesday, August 2, 2017",NYM,COL,0.333,0.297,0.35,0.316,0.965,0.802,0.615,0.486,5.0,10.0,1
1595,"Wednesday, August 2, 2017",TBR,HOU,0.25,0.167,0.325,0.242,0.686,0.476,0.361,0.233,0.0,3.0,1
1596,"Wednesday, August 2, 2017",WSN,MIA,0.143,0.294,0.143,0.385,0.286,0.973,0.143,0.588,7.88,0.0,0
1597,"Wednesday, August 2, 2017",STL,MIL,0.286,0.229,0.375,0.27,0.889,0.756,0.514,0.486,4.0,5.0,1
1598,"Wednesday, August 2, 2017",DET,NYY,0.182,0.206,0.229,0.229,0.501,0.493,0.273,0.265,0.0,1.0,1
1599,"Wednesday, August 2, 2017",CIN,PIT,0.286,0.156,0.35,0.25,0.864,0.406,0.514,0.156,2.0,5.0,1
1600,"Wednesday, August 2, 2017",MIN,SDP,0.233,0.129,0.281,0.156,0.681,0.382,0.4,0.226,2.0,5.0,1
1601,"Wednesday, August 2, 2017",OAK,SFG,0.297,0.172,0.381,0.242,0.84,0.449,0.459,0.207,1.0,6.0,1
1602,"Wednesday, August 2, 2017",SEA,TEX,0.188,0.29,0.297,0.281,0.516,0.894,0.219,0.613,4.5,1.0,0
1603,"Thursday, August 3, 2017",PHI,LAA,0.278,0.207,0.35,0.333,0.794,0.713,0.444,0.379,5.62,4.0,0
1604,"Thursday, August 3, 2017",LAD,ATL,0.273,0.306,0.432,0.342,0.826,0.814,0.394,0.472,4.0,7.0,1
1605,"Thursday, August 3, 2017",DET,BAL,0.25,0.281,0.306,0.359,0.806,0.859,0.5,0.5,5.0,5.0,1
1606,"Thursday, August 3, 2017",CHW,BOS,0.206,0.395,0.25,0.465,0.574,1.149,0.324,0.684,10.12,5.0,0
1607,"Thursday, August 3, 2017",ARI,CHC,0.325,0.297,0.386,0.395,1.086,0.936,0.7,0.541,8.0,10.0,1
1608,"Thursday, August 3, 2017",NYY,CLE,0.103,0.161,0.133,0.235,0.375,0.526,0.241,0.29,3.38,1.0,0
1609,"Thursday, August 3, 2017",NYM,COL,0.257,0.364,0.35,0.447,0.779,1.084,0.429,0.636,5.4,4.0,0
1610,"Thursday, August 3, 2017",TBR,HOU,0.222,0.257,0.317,0.278,0.734,0.678,0.417,0.4,3.0,2.0,1
1611,"Thursday, August 3, 2017",SEA,KCR,0.278,0.267,0.333,0.353,0.833,0.82,0.5,0.467,5.62,4.0,0
1612,"Thursday, August 3, 2017",STL,MIL,0.194,0.281,0.286,0.343,0.512,0.718,0.226,0.375,2.25,1.0,0
1613,"Thursday, August 3, 2017",TEX,MIN,0.257,0.103,0.35,0.161,0.721,0.299,0.371,0.138,1.0,4.0,1
1614,"Thursday, August 3, 2017",CIN,PIT,0.133,0.361,0.212,0.351,0.345,0.768,0.133,0.417,6.75,0.0,0
1615,"Thursday, August 3, 2017",OAK,SFG,0.212,0.351,0.235,0.4,0.569,1.049,0.333,0.649,12.38,2.0,0
1616,"Friday, August 4, 2017",OAK,LAA,0.176,0.361,0.3,0.442,0.682,0.886,0.382,0.444,7.88,3.0,0
1617,"Friday, August 4, 2017",MIA,ATL,0.182,0.233,0.229,0.303,0.592,0.67,0.364,0.367,4.5,3.0,0
1618,"Friday, August 4, 2017",DET,BAL,0.182,0.212,0.229,0.212,0.623,0.636,0.394,0.424,2.0,5.0,1
1619,"Friday, August 4, 2017",CHW,BOS,0.225,0.2,0.295,0.2,0.595,0.55,0.3,0.35,2.53,1.64,0
1620,"Friday, August 4, 2017",WSN,CHC,0.219,0.194,0.278,0.306,0.684,0.628,0.406,0.323,2.0,4.0,1
1621,"Friday, August 4, 2017",STL,CIN,0.265,0.3,0.359,0.3,0.683,0.633,0.324,0.333,3.38,2.0,0
1622,"Friday, August 4, 2017",NYY,CLE,0.306,0.267,0.342,0.343,0.759,0.71,0.417,0.367,6.75,2.0,0
1623,"Friday, August 4, 2017",PHI,COL,0.27,0.241,0.289,0.421,0.668,0.835,0.378,0.414,4.5,3.0,0
